Is the diagonal dominance of $A$ a necessary condition for Jacobi convergence?,"No, it is only a sufficient condition."
What does the index $k$ represent in the sequence $x^{(k)}$?,The iteration count or step number.
"In the scalar Jacobi formula, why is the term where $j = i$ excluded from the summation?",Because $x_i$ is the variable being solved for on the left-hand side.
Which matrix norm is typically easiest to evaluate to check for Jacobi convergence in practice?,The infinity norm (maximum absolute row sum).
How does the Jacobi method treat the update of vector components during a single iteration?,Simultaneously (all new components depend only on the previous vector $x^{(k)}$).
"In the matrix splitting $L+D+U$, what are the diagonal elements of $L$?",Zero.
"In the matrix splitting $L+D+U$, what are the diagonal elements of $U$?",Zero.
What transformation is applied to $Ax=b$ to isolate the $Dx$ term on the left?,$Dx = b - (L+U)x$
"If the initial guess is $x^{(0)} = 0$, what is the value of $x^{(1)}$?",$x^{(1)} = c$ (the constant vector $D^{-1}b$).
The notation $T_J$ is specifically used for the \_\_\_\_\_ matrix.,Jacobi iteration
Does the Jacobi iteration always converge for any non-singular matrix $A$?,"No, convergence depends on the spectral radius of $T_J$."
What is the relation between the diagonal dominance of $A$ and the infinity norm of $T_J$?,Diagonal dominance implies $\|T_J\|_\infty < 1$.
"In $T_J = -D^{-1}(L+U)$, what does the negative sign originate from?",Moving the $(L+U)x$ terms to the right-hand side of the equation.
"A matrix is \_\_\_\_\_ dominant if for every row, the magnitude of the diagonal entry is larger than the sum of the magnitudes of all other entries in that row.",diagonally
"If $\|T_J\|_1 < 1$, is the Jacobi iteration guaranteed to converge?","Yes, any matrix norm being less than 1 is sufficient."
"In the general system $Ax=b$, what coefficient is used to divide the $i$-th equation in the Jacobi method?",The diagonal coefficient $a_{ii}$.
How is the constant vector $c_i$ for a specific row $i$ defined in scalar form?,$c_i = b_i / a_{ii}$
True or False: Row interchanges used to fix $a_{ii} = 0$ change the solution to the system $Ax=b$.,False (they only rearrange the equations).
Which component of $A = L+D+U$ is used to compute the inverse needed for the iteration matrix?,The diagonal matrix $D$.
"The Jacobi method is a \_\_\_\_\_ method, meaning it generates a sequence of approximations.",stationary iterative
"The values in Table 4.1 show that as $k$ increases, the vector $x^{(k)}$ \_\_\_\_\_ to the true solution.",converges
"If the infinity norm of the iteration matrix is 0.75, does the system satisfy a sufficient condition for convergence?","Yes, because $0.75 < 1$."
"In the splitting $A=L+D+U$, why is $L+U$ grouped together in the iteration matrix formula?",They represent all the non-diagonal coefficients of $A$.
"If a matrix $A$ is diagonally dominant, what is the maximum possible value for a row sum in $T_J$?",A value strictly less than 1.
"When expressing $x_2$ in the Jacobi method for a $3 \times 3$ system, which variables are on the right-hand side?",$x_1$ and $x_3$.
Cloze: The Jacobi iteration is convergent for *all* initial values if and only if $\rho(T_J)$ is \_\_\_\_\_.,less than 1
What matrix operation is performed on $L+U$ before multiplying by $-D^{-1}$ to get $T_J$?,Addition.
