"In bivariate Lagrange interpolation $L_{n,m}(x, y)$, if $x$ is fixed, the function becomes a polynomial in $y$ of degree at most \_\_\_\_\_.",$m$
"According to Theorem 6.8, what is the derivative of the function $x \mapsto f^{(n+1)}(\xi(x))$ with respect to $x$?",$\frac{1}{n+2} f^{(n+2)}(\eta(x))$
Formula: Lagrange Basis Polynomial $l_k(x)$,"$l_k(x) = \prod_{i=0, i \ne k}^n \frac{x - x_i}{x_k - x_i}$"
"If we use 3 mesh points to interpolate $\cos x$ on $[-\pi, \pi]$, what is the degree of the resulting Lagrange polynomial $L_2(x)$?",2 (Quadratic).
"If we use 5 mesh points to interpolate $\cos x$ on $[-\pi, \pi]$, what is the degree of the resulting Lagrange polynomial $L_4(x)$?",4 (Quartic).
"What is the error bound for $L_2(x)$ interpolating $\cos x$ on $[-\pi, \pi]$ using mesh points $-\pi, 0, \pi$?",$\approx 2.5839$ (Upper estimate).
"What happens to the error bound of a Lagrange polynomial as the number of data points $n$ increases, provided $M_{n+1}$ is appropriately bounded?",The error bound typically decreases (tends toward zero).
"The points $z_{ij}$ in bivariate interpolation correspond to $f(x_i, y_j)$. What is the condition $L_{n,m}(x_i, y_j)$ must satisfy?","$L_{n,m}(x_i, y_j) = z_{ij}$"
"If an interpolation problem uses points $x_0 = 0, x_1 = 1, x_2 = 2$, what is the denominator of the basis polynomial $l_1(x)$?",$(1-0)(1-2) = -1$
"If $L_3(x)$ interpolates four points and we know the fourth derivative of the original function $f$ is zero, what is the interpolation error?",Zero (the interpolation is exact).
"In the expression $l_k(x) = \frac{\omega(x)}{(x-x_k)\omega'(x_k)}$, what is $\omega(x)$?",The nodal polynomial $\prod_{i=0}^n (x - x_i)$.
Does the order of the mesh points ($x_0 < x_1 < \dots < x_n$) affect the existence of the Lagrange polynomial?,"No, as long as the points are pairwise distinct."
"How does the degree of a bivariate Lagrange polynomial $L_{2,1}(x, y)$ compare in each variable?",It is degree 2 in $x$ and degree 1 in $y$.
What is the term for the set of $l_i(x)$ because any polynomial of degree $n$ can be written as their linear combination?,Basis (specifically the Lagrange Basis).
What is the sum of all Lagrange basis polynomials $\sum_{i=0}^n l_i(x)$ for any $x$?,1
"In the construction of $l_k(x)$, why is the term $(x - x_k)$ omitted from the numerator?",To ensure the polynomial has degree $n$ rather than $n+1$ and to avoid a zero value at $x = x_k$.
"In the construction of $l_k(x)$, why is the term $(x_k - x_k)$ omitted from the denominator?",To avoid division by zero.
"If $f \in C^2[a,b]$ and $f(x_0)=f(x_1)=f(x_2)=0$, how many zeros does $f''$ have according to Rolle's theorem?",At least one.
"When constructing $L_3(x)$ for points $(-1, -2), (1, 0), (2, -2), (3, 2)$, what is the contribution of the point $(1, 0)$ to the summation?",0 (because $y_k = 0$).
What is the limit of the error $|f(x) - L_n(x)|$ at any mesh point $x_i$?,0
"In bivariate interpolation, how many data points are required for an $L_{n,m}$ polynomial?",$(n+1)(m+1)$ points.
The error estimate $|f(x) - L_n(x)| \le \frac{M_{n+1}}{4(n+1)}h^{n+1}$ assumes that mesh points are \_\_\_\_\_.,equidistant
"How does the step size $h$ relate to the interval $[a,b]$ and number of points $n+1$ in an equidistant mesh?",$h = \frac{b-a}{n}$
What is the requirement for $f$ to apply the Lagrange error formula with an $n$-th degree polynomial?,$f$ must be $n+1$ times continuously differentiable ($f \in C^{n+1}$).
"In the proof of the error theorem, the auxiliary function $g(t)$ is designed to have how many roots?",$n + 2$ roots (the $n+1$ mesh points plus the point $x$).
What is the $(n+1)$-th derivative of any polynomial $L_n$ of degree $n$?,0
"If $L_3(x) = x^3 - 3x^2 + 2$, what is the value of $L_3(1)$?",0
What is the name of the constant $h$ in equidistant interpolation?,Step size (or spacing).
"For a function $f(x)$, if we increase the number of points $n$ but $M_{n+1}$ grows very rapidly, does the interpolation error necessarily decrease?","No (this can lead to Runge's phenomenon, though not explicitly named in the text)."
What is the degree of the bivariate basis polynomial product $l_i(x)\tilde{l}_j(y)$ with respect to $x$?,$n$
What is the degree of the bivariate basis polynomial product $l_i(x)\tilde{l}_j(y)$ with respect to $y$?,$m$
Term: Lagrange-féle alappolinom,Definition: Hungarian term for Lagrange basis polynomial.
Term: Ekvidisztáns osztópontok,Definition: Hungarian term for equidistant mesh points.
"In Example 6.9, the resulting polynomial is $-\frac{1}{2}x^2y + \frac{5}{2}x^2 + \dots$. What is its degree in $y$?",1 (First order).
The error bound for equidistant interpolation contains the term $n!$ in its derivation. Where does this $n!$ originate?,"From the product of distances between equidistant points, e.g., $(k+1)!(n-k)! \le n!$."
