"In 4-digit arithmetic, why does $10.00 + 0.002 = 10.00$?",The exact result $10.002$ is rounded to four significant digits.
"In Example 1.24 (Variation), what is the sum of ten $0.002$ terms followed by $10.00$?",10.02
What is the exact solution $x_1$ for the equation $x^2 - 83.5x + 1.5 = 0$?,$x_1 = 83.482032$
What is the exact solution $x_2$ for the equation $x^2 - 83.5x + 1.5 = 0$?,$x_2 = 0.0179679$
"When solving $ax^2 + bx + c = 0$, what mathematical operation is avoided in the denominator of the stable formula?",Subtraction (it is replaced with addition of two positive values).
The problem of $15^{40}$ being too large for computer storage is an example of \_\_\_\_\_.,overflow
What is the limit of the sequence $\frac{a^n}{n!}$ as $n$ approaches infinity?,0
Concept: Catastrophic Cancellation,Definition: The significant loss of precision that occurs when two nearly equal approximate values are subtracted.
How can the expression $(1 - \cos x) / \sin x$ be stabilized near $x=0$ using an identity?,By using the identity $\tan(\frac{x}{2})$.
"In 4-digit arithmetic, the result of $0.0003 + 0.0003$ is \_\_\_\_\_.",0.0006
Why is addition not numerically commutative in computers?,Because the order of operations changes how rounding is applied to intermediate partial sums.
What is the stable form of $\sqrt{x + 4} - 2$ near $x=0$?,$\frac{x}{\sqrt{x + 4} + 2}$
"In Example 1.19, what values are subtracted to produce the second root $\tilde{x}_2$?",83.5 and 83.46.
"In Example 1.22, why is an algebraic identity unavailable for $e^x - 1$?",It is a transcendental function without a simple polynomial subtraction identity.
What programming structure is suggested for calculating rearranged products like $\prod \frac{15}{i}$?,A simple **for** cycle.
Which root of $x^2 - 83.5x + 1.5 = 0$ is accurate to 4 digits in standard 4-digit arithmetic?,"The first root, $\tilde{x}_1$."
"According to the exercises, which order should $2.274 + 12.04 + 0.4233 + 0.1202 + 0.2204$ be summed for best accuracy?",$0.1202 + 0.2204 + 0.4233 + 2.274 + 12.04$.
The derivation $x_2 = \frac{b^2 - (b^2 - 4ac)}{2a(-b + \sqrt{b^2 - 4ac})}$ is based on rationalizing the \_\_\_\_\_.,numerator
