"In the expression $L = L_1^{-1} L_2^{-1} \dots L_{n-1}^{-1}$, the multipliers $l_{ij}$ in $L$ appear with what sign relative to the elimination matrices $L_k$?",With the opposite sign (positive $l_{ij}$ instead of negative $-l_{ij}$).
What is the value of $\det(L)$ in an $LU$ factorization?,$1$ (because it is triangular with 1s on the diagonal).
"According to Theorem 5.5, what property of $A$ allows for a $PA=LU$ factorization?",$A$ must be an invertible square matrix.
How many elimination matrices $L_k$ are defined for an $n \times n$ matrix?,$n-1$
"If $L_2^{-1} L_1 = U_2 U_1^{-1}$, and the left side is lower triangular while the right side is upper triangular, what specific form must both sides take?",Diagonal matrix.
"When a matrix has infinitely many $LU$ factorizations, what is typically true about its determinant?",The determinant is zero (the matrix is singular).
"In $LU$ decomposition, the matrix $U$ is produced by applying a sequence of \_\_\_\_\_ transformations to $A$.",lower triangular (or Gaussian elimination)
"To solve $Ly = b$ for $y_i$, you use the previously calculated values of $y_1, \dots, y_{i-1}$. What is this process called?",Forward substitution.
"To solve $Ux = y$ for $x_i$, you start from $x_n$ and work towards $x_1$. What is this process called?",Backward substitution.
"In the matrix equation $A^{(1)} = L_1 A$, what does $L_1$ represent in terms of elementary row operations?",Subtracting multiples of the first row from subsequent rows to create zeros in the first column.
What is the relation between the principal minors of $A^{(k-1)}$ and $A^{(k)}$ during Gaussian elimination?,They are equal.
"If the Gaussian elimination involves row changes, which theorem describes the resulting factorization?",Theorem 5.5 (existence of $PA=LU$).
"Given $A = LU$, what is the formula for $\det(A)$ in terms of the entries of $U$?",The product of the diagonal entries of $U$.
"In the product $L_1 L_2 \dots L_{n-1}$, why is it 'easy' to compute the result compared to arbitrary matrices?","Because each $L_k$ only modifies a specific column, and their products simply combine those columns."
Is it possible for a singular matrix to have an $LU$ factorization?,"Yes, but it is not unique."
"If $A$ is $4 \times 4$, how many multipliers $l_{ij}$ are stored in the matrix $L$ below the diagonal?","$6$ ($3$ in col 1, $2$ in col 2, $1$ in col 3)."
