"Formula: Open Newton-Cotes formula for $n=2$ over interval $[x_{-1}, x_3]$ using points $x_0, x_1, x_2$",$\frac{4h}{3}(2f(x_0) - f(x_1) + 2f(x_2)) + \frac{14h^5}{45}f^{(4)}(\xi)$
"Formula: Open Newton-Cotes formula for $n=3$ over interval $[x_{-1}, x_4]$ using points $x_0, x_1, x_2, x_3$",$\frac{5h}{24}(11f(x_0) + f(x_1) + f(x_2) + 11f(x_3)) + \frac{95h^5}{144}f^{(4)}(\xi)$
What two conditions must a quadrature formula meet to be considered stable according to Theorem 7.9?,The formula must be exact for constant functions and all coefficients $c_i$ must be positive.
"If function value errors are bounded by $|y_i - f(x_i)| \le \varepsilon$, what is the stability bound for a stable quadrature formula?",$\varepsilon(b - a)$
"What is the sum of the weights $\sum c_i$ in any quadrature formula that is exact for constant functions over $[a, b]$?",$b - a$
Why are most standard quadrature formulas (like Trapezoidal or Simpson's) considered numerically stable?,They utilize positive weights and are exact for constant functions.
The error of the composite Simpson's rule is proportional to which power of the step size $h$?,$h^4$
"Which Newton-Cotes formula is characterized by weights following the pattern $1, 4, 1$?",Simpson's Rule
The error of the composite Trapezoidal rule is proportional to which power of the step size $h$?,$h^2$
How does the error of the composite Simpson's rule respond if the step size $h$ is reduced to $1/2$?,The error is reduced to approximately $1/16$ of its original value.
