What is the primary drawback of the constant step size gradient method mentioned in the text?,It cannot approximate the exact minimum point with a precision greater than the step size $h$.
The optimal gradient method minimizes the function value along the \_\_\_\_ of the gradient.,line (or negative gradient direction)
How many dimensions is the minimization problem in Equation 8.6?,One dimension (single variable $t$).
True or False: The gradient vector always points in the direction of the steepest increase of the function.,True
Concept: Steepest Descent Method,Definition: An optimization algorithm that takes repeated steps in the direction of the negative gradient to find a local minimum.
"In Example 8.9, the function $f(x, y) = (x^2 - 2y)^2 + 2(x - 1)^2$ has a minimum point at \_\_\_\_.","$(1, 0.5)$"
What is the meaning of $f \in C^1$ in the context of the gradient method theorems?,The function is continuously differentiable.
Formula: $v_i^{(k)} = \frac{1}{h}(f(\mathbf{p}^{(k)} + h\mathbf{e}^{(i)}) - f(\mathbf{p}^{(k)}))$ is an approximation of which mathematical object?,The $i$-th partial derivative of $f$ at point $\mathbf{p}^{(k)}$.
How is the next point $\mathbf{p}^{(k+1)}$ related to the current point $\mathbf{p}^{(k)}$ and current gradient in the gradient method?,It is the current point minus a scaled version of the gradient vector.
What does the 'optimal' in 'optimal gradient method' refer to specifically?,It refers to selecting the step size that yields the maximum possible decrease in function value along the current gradient direction.
"In the constant step size gradient method, if $h=0.3$, what is the distance $\|\mathbf{p}^{(k+1)} - \mathbf{p}^{(k)}\|_2$?",$0.3$
The condition $f'(\mathbf{p})^T \gamma'(t_0) = 0$ implies that the angle between the gradient and the level curve tangent is \_\_\_\_.,$90$ degrees (or $\pi/2$ radians).
What determines if the convergence of the optimal gradient method is fast or slow?,The shape of the function's level curves (the asymptotic error constant).
"In the notation $\mathbf{p} + t\mathbf{u}$, what does $t \to 0+$ signify in the directional derivative formula?",The limit as the step size $t$ approaches zero from the positive side.
"If the optimal gradient method enters a 'valley' in the contour lines, how does its trajectory appear?",It zigzags between the sides of the valley.
What is the dot product of two consecutive step vectors in the optimal gradient method?,$0$ (because they are orthogonal).
What is the purpose of the unit vector $\mathbf{e}^{(i)}$ in the numerical gradient approximation?,To isolate the change in the function value along the $i$-th coordinate axis.
The sequence $\mathbf{p}^{(k)}$ generated by the gradient method always moves in a direction \_\_\_\_ to the local contour lines.,perpendicular
Under what condition does the gradient vector $f'(\mathbf{p})$ exist for a function $f$?,The function must be differentiable at point $\mathbf{p}$.
How does the asymptotic error constant affect linear convergence?,"A constant close to $1$ results in very slow convergence, while a smaller constant results in faster convergence."
