What is the primary danger of performing division by a number very close to zero in numerical calculations?,It can significantly magnify the absolute errors of the operands.
Formula: Approximate relative error bound of $y^3$.,$3\delta_y$
"According to the source, why is $\Delta_x \Delta_y$ usually omitted in multiplication error approximations?","Because $\Delta_x$ and $\Delta_y$ are generally much smaller than $x$ and $y$, making their product negligible."
"In the proof of the division bound, the assumption $\delta_y < 1$ ensures that the denominator $y - \Delta_y$ is \_\_\_\_\_.",Greater than zero (positive).
What is the relationship between $\delta_x$ and the 'number of exact digits' in $\tilde{x}$?,A smaller relative error bound generally corresponds to a higher number of exact digits.
"Exercise 1: If $x = 3.50$ and $\tilde{x} = 3.47$, what is the absolute error $|x - \tilde{x}|$?",$0.03$
"For the operation $f(x) = \frac{1}{y}$, using the differentiable function rule, what is the absolute error bound if $|f'(y)| = \frac{1}{y^2}$?",$\frac{1}{y^2} \Delta_y$
What is the result of the absolute error bound $\Delta_{3x + 7y}$?,$3\Delta_x + 7\Delta_y$
How does the relative error bound of division $\delta_{x/y}$ compare to that of multiplication $\delta_{xy}$ when $\delta_y$ is very small?,They are approximately the same (both $\approx \delta_x + \delta_y$).
The phenomenon of 'loss of significance' most directly impacts the \_\_\_\_\_ error of a subtraction result.,Relative
"If $\tilde{x} = 12.47534$ and $x = 12.47531$, what is $\Delta_x$ based on this specific error?",$0.00003$ (or $3 \cdot 10^{-5}$)
Why is subtraction considered more 'dangerous' than addition in numerical analysis?,"Subtraction can lead to a catastrophic loss of significant digits, whereas addition preserves them."
"In the proof of Theorem 1.18, the term $|	ilde{y}|$ is bounded from below by which expression?",$y - \Delta_y$
